billing_month	imsi	charge_type	final_start_d	final_end_d	excel_final_days	date_span_days	excel_monthly_rate	excel_final_charge	full_month_formula_amount	prorated_formula_amount	signed_prorated_formula_amount	type_formula_amount	excel_formula_residual_reason	excel_formula_amount_diff
2026-03	083901624041489864	Prorated Out - Transferred to Wing's Simbank	2026-03-18	2026-03-31	16.0	14.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062420593	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062421908	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062423557	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062423862	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062423881	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062425373	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062428792	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062429592	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	6.0	4.0	62.0	12.0	62.0	12.0	-12.0	12.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062429925	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	6.0	4.0	62.0	12.0	62.0	12.0	-12.0	12.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624062523166	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	62.0	10.0	62.0	10.0	-10.0	10.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082228987	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082229952	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082320058	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082321009	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082321012	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082321081	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082321565	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082322002	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082322407	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082322417	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082322536	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082322546	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082323490	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082323544	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082323595	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082324488	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	25.0	20.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082325057	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082325421	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082325543	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082326510	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082328422	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082328505	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082329445	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082329458	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082329467	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082329599	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082522659	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082523663	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082523734	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082524611	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	26.0	20.0	62.0	52.0	62.0	52.0	-52.0	52.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082524656	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082525483	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082525660	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082526489	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082526619	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	26.0	20.0	62.0	52.0	62.0	52.0	-52.0	52.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082526671	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082528409	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082528461	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082529614	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082726944	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082727961	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082728989	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082729923	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	25.0	20.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082729944	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082820014	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082820020	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082821071	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082821081	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	26.0	20.0	62.0	52.0	62.0	52.0	-52.0	52.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082821112	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	25.0	20.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082825029	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082825061	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082825062	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082825081	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082825091	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082827098	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082828016	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	25.0	20.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082828030	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082829002	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082931241	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082935164	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	22.0	20.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082936178	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082936195	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624082937153	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	21.0	20.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901624090452303	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	24.0	20.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901820055934056	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	19.0	18.0	62.0	38.0	62.0	38.0	-38.0	38.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901820095473681	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	24.0	18.0	62.0	48.0	62.0	48.0	-48.0	48.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901820095474275	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	23.0	18.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007182573	Prorated Out - Transferred to Wing's Simbank	2026-03-17	2026-03-31	16.0	15.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007385770	Prorated Out - Transferred to Wing's Simbank	2026-03-02	2026-03-31	31.0	30.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007484244	Prorated Out - Transferred to Wing's Simbank	2026-03-20	2026-03-31	17.0	12.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007582128	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	22.0	18.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007582673	Prorated Out - Transferred to Wing's Simbank	2026-03-26	2026-03-31	9.0	6.0	62.0	18.0	62.0	18.0	-18.0	18.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007682923	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	12.0	9.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007686648	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	28.0	18.0	62.0	56.0	62.0	56.0	-56.0	56.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007688108	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	20.0	18.0	62.0	40.0	62.0	40.0	-40.0	40.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007689958	Prorated Out - Transferred to Wing's Simbank	2026-03-20	2026-03-31	13.0	12.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007783584	Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-03-31	23.0	20.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007871338	Prorated Out - Transferred to Wing's Simbank	2026-03-17	2026-03-31	16.0	15.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821007875293	Prorated Out - Transferred to Wing's Simbank	2026-03-17	2026-03-31	18.0	15.0	62.0	36.0	62.0	36.0	-36.0	36.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821026693858	Prorated Out - Transferred to Wing's Simbank	2026-03-19	2026-03-31	14.0	13.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821026694097	Prorated Out - Transferred to Wing's Simbank	2026-03-19	2026-03-31	14.0	13.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821037161678	Prorated Out - Transferred to Wing's Simbank	2026-03-06	2026-03-31	28.0	26.0	62.0	56.0	62.0	56.0	-56.0	56.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821037261392	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	31.0	9.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821037268222	Prorated Out - Transferred to Wing's Simbank	2026-03-06	2026-03-31	31.0	26.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055350722	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	31.0	9.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055351952	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055356859	Prorated Out - Transferred to Wing's Simbank	2026-03-10	2026-03-31	30.0	22.0	62.0	60.0	62.0	60.0	-60.0	60.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055455264	Prorated Out - Transferred to Wing's Simbank	2026-03-15	2026-03-31	20.0	17.0	62.0	40.0	62.0	40.0	-40.0	40.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055459749	Prorated Out - Transferred to Wing's Simbank	2026-03-19	2026-03-31	14.0	13.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055550439	Prorated Out - Transferred to Wing's Simbank	2026-03-20	2026-03-31	17.0	12.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055551373	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	14.0	9.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055552594	Prorated Out - Transferred to Wing's Simbank	2026-03-10	2026-03-31	23.0	22.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055555975	Prorated Out - Transferred to Wing's Simbank	2026-03-19	2026-03-31	18.0	13.0	62.0	36.0	62.0	36.0	-36.0	36.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055556111	Prorated Out - Transferred to Wing's Simbank	2026-03-10	2026-03-31	31.0	22.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055559489	Prorated Out - Transferred to Wing's Simbank	2026-03-20	2026-03-31	18.0	12.0	62.0	36.0	62.0	36.0	-36.0	36.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055655163	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	13.0	9.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821055847258	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821065334885	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	12.0	9.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075045382	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075143708	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075145129	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075145595	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	15.0	9.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075240311	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	12.0	9.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075242105	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075243368	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075731758	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075733626	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075733647	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	12.0	9.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075734587	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	20.0	9.0	62.0	40.0	62.0	40.0	-40.0	40.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075735583	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075735976	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075739880	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075833131	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	13.0	9.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075936130	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	12.0	9.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075936145	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901821075936478	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822011859866	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	22.0	18.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822011959008	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	19.0	18.0	62.0	38.0	62.0	38.0	-38.0	38.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822021532797	Prorated Out - Transferred to Wing's Simbank	2026-03-17	2026-03-31	16.0	15.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080056086	Prorated Out - Transferred to Wing's Simbank	2026-03-13	2026-03-31	31.0	19.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080214646	Prorated Out - Transferred to Wing's Simbank	2026-03-22	2026-03-31	12.0	10.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080218278	Prorated Out - Transferred to Wing's Simbank	2026-03-04	2026-03-31	31.0	28.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080314393	Prorated Out - Transferred to Wing's Simbank	2026-03-04	2026-03-31	31.0	28.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080319301	Prorated Out - Transferred to Wing's Simbank	2026-03-22	2026-03-31	12.0	10.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080842681	Prorated Out - Transferred to Wing's Simbank	2026-03-17	2026-03-31	31.0	15.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901822080846942	Prorated Out - Transferred to Wing's Simbank	2026-03-13	2026-03-31	22.0	19.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
