platform_month	product_population_status	supplier_id	platform_product_id	product_name	snapshot_row_count	imsi_count	min_cycle_start_time	max_cycle_end_time	min_partition_time	max_partition_time	sim_status_count	dispatch_status_count
2026-02			60012172		6720	10	01/21/2026 00:00:00	03/20/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60012173		240576	358	02/23/2026 22:00:00	03/23/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60012174		67200	100	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	4
2026-02			60012178		336000	500	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60012179		45024	67	01/15/2026 16:00:00	03/15/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60012180		57516	88	01/01/2026 10:00:00	03/01/2026 09:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60012181		672	1	01/07/2026 23:00:00	03/07/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012182		268128	399	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60012183		2016	3	01/15/2026 16:00:00	03/15/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60012184		19488	29	01/07/2026 16:00:00	03/09/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60012185		27780	50	01/28/2026 16:00:00	03/29/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60012186		60400	100	01/31/2026 16:00:00	02/28/2026 15:59:59	02/01/2026 00:00:00	02/26/2026 03:00:00	3	3
2026-02			60012187		1344	2	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012191		286400	500	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	EXCLUDED_PI	2275	600111093	ATT 300GB Plan DF BU (PI)	20544	37	01/13/2026 05:00:00	03/17/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	EXCLUDED_PI	2275	600111111	ATT 300GB Plan DI RC (PI)	47712	71	01/21/2026 05:00:00	03/21/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	600111113	ATT 300GB Plan DF BU (2) (PI)	19488	29	01/22/2026 05:00:00	03/22/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	600111114	ATT 300GB Plan DF BU (3) (PI)	15456	23	01/06/2026 05:00:00	03/06/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	EXCLUDED_PI	2275	600111116	AT&T 300GB Plan RA (PI)	48384	72	01/04/2026 05:00:00	03/06/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	600111128	ATT 300GB Plan DI FS (PI)	58464	87	01/13/2026 05:00:00	03/13/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	600111133	ATT 300GB Plan DI SL (PI)	8736	13	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	600111139	AT&T 300GB Plan HX RT (333) (PI)	223776	333	01/24/2026 05:00:00	03/24/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	600111152	ATT 200GB Plan ZN ET (PI)	27797	77	01/22/2026 05:00:00	03/30/2026 04:59:59	02/13/2026 23:00:00	02/28/2026 23:00:00	5	3
2026-02	EXCLUDED_PI	2275	60011373	ATT 300GB Plan EC (PI)	14112	21	01/17/2026 05:00:00	03/17/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011379	ATT 300GB Plan EC PV (PI)	16128	24	01/14/2026 05:00:00	03/14/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011437	ATT 300GB Plan VS PP (PI)	40992	61	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011444	ATT 300GB Plan DI JL (PI)	39648	59	01/16/2026 05:00:00	03/16/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011494	ATT 300GB Plan DI CD (PI)	41664	62	01/11/2026 05:00:00	03/11/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011500	ATT 300GB Plan DI MM (PI)	37632	56	01/29/2026 05:00:00	03/29/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011516	ATT 300GB Plan DI VS (PI)	55104	82	01/09/2026 05:00:00	03/09/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	EXCLUDED_PI	2275	60011612	ATT 300GB Plan SP (PI)	214368	319	01/25/2026 05:00:00	03/25/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011777	ATT 300GB Plan DI HY HC (PI)	27552	41	01/14/2026 05:00:00	03/14/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011785	ATT 300GB Plan DC (PI)	254081	379	01/05/2026 05:00:00	03/05/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	EXCLUDED_PI	2275	60011817	TMO 500GB VS BU (PI)	45696	68	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	EXCLUDED_PI	2275	60011843	USC Plus 300GB Plan DC (PI)	442176	658	01/09/2026 05:00:00	03/09/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011860	ATT 300GB Plan DI SG (PI)	95424	142	01/10/2026 05:00:00	03/10/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011882	TMO 300GB Plan AT (1) (A) (PI)	403872	601	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	EXCLUDED_PI	2275	60011883	TMO 300GB Plan AT (2) (PI)	154560	230	01/12/2026 05:00:00	03/12/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	EXCLUDED_PI	2275	60011888	TMO 300GB Plan AT (1) (C) (PI)	234528	349	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011891	TMO 500GB DI BU MG (PI)	77280	115	01/18/2026 05:00:00	03/18/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	EXCLUDED_PI	2275	60011894	TMO 500GB EC (PI)	45024	67	01/30/2026 05:00:00	03/30/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	EXCLUDED_PI	2275	60011922	ATT 300GB Plan DF (2) (PI)	47585	71	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	EXCLUDED_PI	2275	60011981	ATT 300GB Plan DF (PI)	192483	287	01/01/2026 05:00:00	03/26/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02	EXCLUDED_PI	2275	60011986	ATT 300GB Plan DC (2) (PI)	76608	114	01/05/2026 05:00:00	03/05/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_PI	2275	60011992	ATT 300GB Plan DI PV (PI)	92064	137	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	EXCLUDED_PI	2275	60011993	ATT 300GB Plan DI 1A (PI)	59808	89	01/23/2026 05:00:00	03/23/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	EXCLUDED_UNASSIGNED	2275	600111094	Unassigned(WA)	1436529	2204			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02	WA_CANDIDATE	2275	600111002	TMO 500GB DI BU MW (WA)	192864	287	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	WA_CANDIDATE	2275	600111069	ATT 300GB Plan ATM RA 5G2 (WA)	828	3	01/24/2026 05:00:00	03/24/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111072	ATT 300GB Plan DI PV 5G (WA)	672	1	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111074	TMO Unlimited TT 5G (WA)	672	1	01/19/2026 05:00:00	03/19/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111075	TMO 500GB DI BU MW 5G (WA)	672	1	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02	WA_CANDIDATE	2275	600111077	TMO 300GB Plan AT (1) (A) 5G (WA)	672	1	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111078	TMO 500GB VS BU 5G (WA)	672	1	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111082	ATT 300GB Plan DI PV 5G2 (WA)	672	1	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02	WA_CANDIDATE	2275	600111083	TMO Unlimited TT 5G2 (WA)	672	1	01/19/2026 05:00:00	03/19/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111084	TMO 300GB Plan AT (1) (A) 5G2 (WA)	672	1	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111085	TMO 500GB DI BU MW 5G2 (WA)	672	1	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111086	TMO 500GB VS BU 5G2 (WA)	672	1	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111087	AT&T 150GB Plan ATM RT (WA)	192300	425	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	WA_CANDIDATE	2275	600111115	ATT 300GB Plan DF BU (4) (WA)	23393	35	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	WA_CANDIDATE	2275	600111119	ATT 100GB Plan DF ET (43) (WA)	124110	197	01/20/2026 05:00:00	03/26/2026 04:59:59	02/01/2026 00:00:00	02/27/2026 05:00:00	5	4
2026-02	WA_CANDIDATE	2275	600111120	ATT 100GB Plan VS ET (43) (WA)	67473	108	01/18/2026 05:00:00	03/27/2026 04:59:59	02/01/2026 00:00:00	02/27/2026 05:00:00	5	4
2026-02	WA_CANDIDATE	2275	600111121	ATT 100GB Plan PVP (33) (WA)	249085	385	01/01/2026 05:00:00	03/29/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	4
2026-02	WA_CANDIDATE	2275	600111123	ATT 300GB Plan DF BU (5) (WA)	6409	10	01/03/2026 05:00:00	03/03/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111124	ATT 100GB Plan PVP (36) (WA)	18699	39	01/05/2026 05:00:00	03/28/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	WA_CANDIDATE	2275	600111126	ATT 100GB Plan VS ET (WA)	90876	237	01/04/2026 05:00:00	03/28/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	4
2026-02	WA_CANDIDATE	2275	600111130	ATT 100GB Plan DI MM (WA)	27552	41	01/29/2026 05:00:00	03/29/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111132	ATT 100GB Plan DI CD (WA)	43008	64	01/11/2026 05:00:00	03/11/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	WA_CANDIDATE	2275	600111134	ATT 100GB Plan DI JL (WA)	32256	48	01/16/2026 05:00:00	03/16/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	WA_CANDIDATE	2275	600111135	ATT 100GB Plan DI MZ (WA)	2016	3	01/18/2026 05:00:00	03/18/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02	WA_CANDIDATE	2275	600111136	ATT 100GB Plan EC (WA)	142464	212	01/04/2026 05:00:00	03/22/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111138	AT&T 100GB Plan RA (WA)	123648	184	01/06/2026 05:00:00	03/06/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	WA_CANDIDATE	2275	600111142	ATT 60GB Plan AT SDP (WA)	268800	400	01/10/2026 05:00:00	03/10/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111145	AT&T 150GB Plan ATM RA (WA)	144510	380	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02	WA_CANDIDATE	2275	600111146	TMO 300GB DI BU SL (WA)	17139	47	01/22/2026 05:00:00	03/22/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	WA_CANDIDATE	2275	600111147	ATT 125GB Plan EC (WA)	40992	61	01/01/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111148	ATT 100GB Plan VS ET (39) (WA)	55251	109	01/01/2026 05:00:00	03/29/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	WA_CANDIDATE	2275	600111149	TMO 150GB Plan AT (1) (D) (WA)	249199	375	02/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 07:00:00	02/28/2026 23:00:00	4	4
2026-02	WA_CANDIDATE	2275	600111150	AT&T 150GB Plan SP RA (WA)	132531	210	01/25/2026 05:00:00	03/25/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	600111151	ATT 125GB Plan DF ET (43) (WA)	24492	39	01/02/2026 05:00:00	03/09/2026 04:59:59	02/01/2026 02:00:00	02/27/2026 05:00:00	5	3
2026-02	WA_CANDIDATE	2275	60011378	 AT&T 300GB Plan HX (WA)	54432	81	01/24/2026 05:00:00	03/24/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	WA_CANDIDATE	2275	60011436	ATT 300GB Plan AT PP (WA)	134400	200	01/10/2026 05:00:00	03/10/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	WA_CANDIDATE	2275	60011515	ATT 300GB Plan XY PP (WA)	508456	948	01/01/2026 05:00:00	03/28/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02	WA_CANDIDATE	2275	60011521	TMO 300GB Plan AT (5) (WA)	67200	100	01/21/2026 05:00:00	03/21/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02	WA_CANDIDATE	2275	60011672	AT&T 300GB Plan HX RT (WA)	469384	737	01/24/2026 05:00:00	03/24/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	WA_CANDIDATE	2275	60011690	ATT 100GB Plan AT TB T (WA)	34272	51	05/10/2025 05:00:00	03/10/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	WA_CANDIDATE	2275	60011783	ATT 300GB Plan DF ET (WA)	175470	300	01/02/2026 05:00:00	03/27/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	WA_CANDIDATE	2275	60011815	TMO Unlimited TT (WA)	228454	358	01/19/2026 05:00:00	03/19/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02	WA_CANDIDATE	2275	60011818	TMO 40GB EC TB(WA)	50400	75	01/01/2026 05:00:00	03/31/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	WA_CANDIDATE	2275	60011838	ATT 125GB Plan DF ET (WA)	110712	386	01/01/2026 05:00:00	03/28/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02	WA_CANDIDATE	2275	60011858	ATT 300GB Plan VS ET  (WA)	109230	188	01/04/2026 05:00:00	03/29/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	4
2026-02	WA_CANDIDATE	2275	60011875	TMO 300GB Plan MC (WA)	30900	100	01/14/2026 05:00:00	02/14/2026 04:59:59	02/01/2026 00:00:00	02/13/2026 20:00:00	4	3
2026-02	WA_CANDIDATE	2275	60011878	TMO 100GB Plan AT (3) (WA)	174720	260	01/12/2026 05:00:00	03/12/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02	WA_CANDIDATE	2275	60011887	TMO 150GB Plan AT (1) (B) (WA)	413280	615	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	WA_CANDIDATE	2275	60011889	TMO 300GB Plan AT (1) (D) (WA)	111489	537	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02	WA_CANDIDATE	2275	60011890	TMO 500GB Plan DI BU SG (WA)	135744	202	01/16/2026 05:00:00	03/16/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02	WA_CANDIDATE	2275	60011893	TMO 100GB Plan AT (3) (2) (WA)	161280	240	01/12/2026 05:00:00	03/12/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02	WA_CANDIDATE	2275	60011921	ATT Unlimited Plan DI MZ (WA)	103488	154	01/18/2026 05:00:00	03/18/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
