billing_month	imsi	invoice_rows_per_card_month	charge_type_count	charge_types_observed
2025-09	083901144065316748	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316761	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316801	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316804	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316813	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316854	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316895	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316926	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316945	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065316948	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317012	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317018	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317034	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317036	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317042	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317054	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317073	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317151	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317177	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317225	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317262	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317277	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317287	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317303	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317329	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317330	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317434	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317443	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317448	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317460	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317491	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317494	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317519	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317550	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065317569	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317718	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317726	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317749	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317758	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317762	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317772	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317784	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317808	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317814	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317843	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317847	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317869	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317873	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317877	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317921	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065317922	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317926	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317949	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065317980	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318052	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318073	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318075	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318091	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318104	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318119	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318139	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318140	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318171	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318208	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318351	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318371	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318391	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318410	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318447	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318469	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318558	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318619	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065318630	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318645	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318688	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318712	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318776	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318784	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318802	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318812	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318827	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318831	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318898	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318911	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318931	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065318952	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318981	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065318984	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319012	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319035	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319059	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065319076	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319096	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319202	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319257	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319387	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319398	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319451	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319524	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319557	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319558	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319584	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319590	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319613	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319638	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319641	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319675	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319679	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065319708	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319712	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319714	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319725	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319758	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319771	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319825	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319826	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319847	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319899	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319910	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319914	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319970	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065319983	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410014	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410029	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410043	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410123	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410186	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410225	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410243	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410257	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410294	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410323	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410325	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410358	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410391	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410432	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410436	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410470	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410498	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410521	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410566	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410592	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410644	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410646	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410685	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410716	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410773	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410788	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410804	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410830	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410831	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410845	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410853	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410876	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410943	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410950	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065410995	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411001	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411042	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411046	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411075	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411109	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411120	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411225	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411244	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411264	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411326	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411327	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411389	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411417	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411422	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411436	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411465	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411475	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411557	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411578	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411608	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411644	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411701	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411703	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411709	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411734	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411785	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411939	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411963	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411971	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065411992	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412037	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412081	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412159	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412163	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412196	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412220	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412223	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412258	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412264	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412303	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412335	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412372	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412430	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412434	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412489	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412543	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412545	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412573	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412601	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412628	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412638	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412697	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412704	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412722	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065412737	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412739	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412741	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412808	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412818	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412832	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412940	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065412963	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065412973	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413017	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413060	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413072	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144065413113	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413116	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413126	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144065413128	2	2	["Full Rate","Partial Charge (Activated AUG)"]
